"array_index","scenario_id","v2_job_id","v2_scheduler_status","v2_scientifically_eligible","v3_retry_required","v2_expected_raw_log_round10_sha256","v2_expected_clean_log_round10_sha256","v3_expected_raw_log_round9_sha256","v3_expected_clean_log_round9_sha256","v3_local_vs_euler_login_round9_match","v2_failure_archive"
262,"CONF17_run_order_0p50","8396751","completed_v2_scientifically_ineligible",FALSE,TRUE,"3b62200aed7cf3006c0758b4680ae0f261d9e141f4b531ebf39bc11db851b537","3cfe183cecbd5a502a5031022c30167cbaf1130ff32ba85f59949d1610a8e9b5","824c29f6ecd5a3614264be5bf3705d94539b439b70a8becaf7c3f918132c813e","7bd9ef75ae23a07d93b25655cff8dcf872a8734a1702a7c434017f6dd966b3fb",TRUE,"full_grid/archive/partial_confounding_v2_round10_portability_failure_20260724T1000+0200"
263,"CONF17_joint_0p50","8396751","completed_v2_scientifically_ineligible",FALSE,TRUE,"bbe7336eb0035661f37ea6d101f03c943faf72fe6d2076e4c508135823f48111","0d11269dbc6845a0ad548034c08cb384eb14bc283f5f5229b294f6d24109c5a9","e1b5aa5d4ad41f71476b735dbe9ed6a4cd871ef66747427656bbdca0e63166b3","647931a5e187b57f48ae00e4ac56e7a7b7f12e7a72261bf7f3311266b1f724f7",TRUE,"full_grid/archive/partial_confounding_v2_round10_portability_failure_20260724T1000+0200"
264,"CONF17_batch_0p75","8396751","completed_v2_scientifically_ineligible",FALSE,TRUE,"6627e9272f2c21b9c8df478721a9ebcaf494a35b75111c6f2eca5f3e2d452c14","ddbbd77427bb7e226d2781ab56fcf044f96ad0a1c9d977d06b1757d783dca2d9","57dda767ae3afc864eb609383cf5e660fac0f4b443e39434a2dd7fd073c1f704","966354df986da1270eb87406a941181f9af2f2099a7a1ff144724ce298f104f1",TRUE,"full_grid/archive/partial_confounding_v2_round10_portability_failure_20260724T1000+0200"
265,"CONF17_run_order_0p75","8396751","completed_v2_scientifically_ineligible",FALSE,TRUE,"b204f629c5140fa57c70a8dd724fa6aafcccd237efd5948c175da6179a57e9af","e5a872d964c2568c63384b157c8113b3d1c1176e2a8076d5bef01d08b9dda664","6b0a136988267b966e808cc1d5ea8f77a3b27ba8337ca0bcdad3f470ed1b4c99","f8103c91bf8691f50ee8782021e699d11e49ed4c7881d9ef3fd66a928c31f26e",TRUE,"full_grid/archive/partial_confounding_v2_round10_portability_failure_20260724T1000+0200"
266,"CONF17_joint_0p75","8396751","completed_v2_scientifically_ineligible",FALSE,TRUE,"7cabe8df2d82054ac3d31794362803d2d02a814537fa34b60a8f74eb4d30a186","bab863c51aa82f52219c4bbe9d6dfe2b10c60a4f3315a284d8605508ddb6cec4","6e8bad440cfeef7fa95fce704ccb1b0fc3787e08206f9fb8fd35f5a4f3f9e529","450e748d9a1f89304861f2025c7bfbe0be6e9f59a1017ccea4214197222dc85b",TRUE,"full_grid/archive/partial_confounding_v2_round10_portability_failure_20260724T1000+0200"
267,"CONF17_batch_0p90","8396751","completed_v2_scientifically_ineligible",FALSE,TRUE,"fa39010b50d05b4c5c9309c9d24f7d601cb17ac19fe172e1f3952f4e425f792c","def08419659e8ef8513f06befaaa35e7b4a878667ed8d97034238095544b757b","50136d6a793a1afe5282d9729098586fa915854f6e6ab741bc2a16d0ea6f6e42","751f27095fea4e579e898594691128513ef87ff7eed17a1cae359eb930ebeba6",TRUE,"full_grid/archive/partial_confounding_v2_round10_portability_failure_20260724T1000+0200"
268,"CONF17_run_order_0p90","8396751","completed_v2_scientifically_ineligible",FALSE,TRUE,"0d6faf9c7350762a2b87cd358b2a724624f7bd828d39094b01183e286b41ba1e","ff0c365e74a91de7c0d6612cea269c3f5fbb7b1781b5a277dd871063d45bb0de","e2ebe931ed7e31fe39843a9fd9cf53c179387c8ef4a6469f0c490be6bc91c651","59339185f88cb41a223ca62f747147f9e6be3d8977bde0102e79c3612babb715",TRUE,"full_grid/archive/partial_confounding_v2_round10_portability_failure_20260724T1000+0200"
269,"CONF17_joint_0p90","8396751","completed_v2_scientifically_ineligible",FALSE,TRUE,"dd1566349816790efad2cb1ffff697e521fc71aaa68c945b619005e0d255ebc0","44d48e7208ffead1cd4335190f32f2c05da4b7e8af88846728f12c4a1ab86f38","077cc3e17db32de59fb94142634b470dbc9468f15d4f72eb6bc0ff26abb5bdac","ecbe8acad9c8e2282042af2589485d9703a8be8fc090e7930fd02c28b308d207",TRUE,"full_grid/archive/partial_confounding_v2_round10_portability_failure_20260724T1000+0200"
270,"CONF17_batch_1p00","8396751","completed_v2_scientifically_ineligible",FALSE,TRUE,"1c6fff9eefa79a33072c373d4f715240503b208c076cd170128b4abc8eea5b6b","e725538a07087534fbd0ef3f8bbfc868a33dc6db982cbcf749adc3e3fb17c024","39bd4cb944e7de258d29f36d0f667df2541415506f522091f5d9ddfa7005a26a","cca9d6693a7562a47bc990fc18a1c60b35c2a17a9696b32e3676fab7b84b0ea9",TRUE,"full_grid/archive/partial_confounding_v2_round10_portability_failure_20260724T1000+0200"
271,"CONF17_run_order_1p00","8396751","completed_v2_scientifically_ineligible",FALSE,TRUE,"b6f554306d2aab039f6793b7c580971cc51e4a680155eebac6580ba32aa864a9","a1ce6d82977440b8376963e50328a50c338c2445f6e041dd3414ff5991c44a7c","061f589cb85700b05a27fba3e40947620cf4448c2f3b05e97fb09179ffac64cc","667d85a2b21633ffe1a5699d9a7bba184081b9983ff3abdc5cafa3f96f37ba8e",TRUE,"full_grid/archive/partial_confounding_v2_round10_portability_failure_20260724T1000+0200"
272,"CONF17_joint_1p00","8396751","completed_v2_scientifically_ineligible",FALSE,TRUE,"9aecff618b021ede24eda23317fc43e92c8ae77eb3e7f7962e1823afb1c67003","4e020953876da74ccb93694f8be2e41e7959cd5066382397b0541e5e40bf3fec","69ba370d47f58a6630cee7137ba251811b842cb05d3e7fb7c25f10f66a867cc9","6c84c0202a17a2857ae9f319d6fa73c2f1207f7ca4feb62d4f0bc3de175444bf",TRUE,"full_grid/archive/partial_confounding_v2_round10_portability_failure_20260724T1000+0200"
273,"CONF18_none_0p00","8396751","completed_v2_scientifically_ineligible",FALSE,TRUE,"d488a8b8a88689746bd5e917ef69e7569ded3b5fd8541bb9b72f51d354136f2d","05b060a3b393f7c44e2fce07def45d8a87fdc1f215ddbe79fb7f4824d408ff87","e1b46a5fcd7ba42bda6843a396b79f1d1a9a7184c87733f0dd07e440bf91c905","a1c74b3ac2f2369c6b667287f68c6a49827256766c61299317bffb1debeb04ae",TRUE,"full_grid/archive/partial_confounding_v2_round10_portability_failure_20260724T1000+0200"
274,"CONF18_batch_0p25","8396751","completed_v2_scientifically_ineligible",FALSE,TRUE,"1a5d9b373801a47f7b2e9f20ed0cef9e78f5d59d4f9510a6934e2925c85edf0e","ed52ef7c00ca33370dd6916cb52e6e3c1fcdfed82b7305f96799fe7e8c8a374c","b461e460f74a0ebb53a0ea64ef129322eeed5e50116246d280e40ad55f4f4ca9","090430ef298910957e81c57bb44c4afd8887413560cc6b9beafc92991918bf3b",TRUE,"full_grid/archive/partial_confounding_v2_round10_portability_failure_20260724T1000+0200"
275,"CONF18_run_order_0p25","8396751","completed_v2_scientifically_ineligible",FALSE,TRUE,"e764008330f4cbe018ddf9e8f028fb0f1eade4874da17bc41a1acca871b4730a","a7564d898ae465dcbf4dccdfefee7d1dd8ea77132b6ae41b496f6f69f8162c50","c6bbf3b8820a376f66cd3e693738446033d054c213465060da99a7f619ab05cb","1d2fa34271c5cb0cbb672b0b717124e2baafc100893a9fa5faa34a160cdf33a7",TRUE,"full_grid/archive/partial_confounding_v2_round10_portability_failure_20260724T1000+0200"
276,"CONF18_joint_0p25","8396751","completed_v2_scientifically_ineligible",FALSE,TRUE,"cca6fff89c8f7870fe24c66a61a3b7817a80a5a6a109cd6aeff39f1b4501755e","6644526d9d68a415cc11b142ba134faa913b5336ce9a7cd600581737d0e63b02","f187fec77446a912a5ae10294c7678a9cb99568ff81ce01cef073799e7ab5328","87d6f1fef9b9b876bfb1e9482951e8c8d95224983fa855f8237ca502c65f04eb",TRUE,"full_grid/archive/partial_confounding_v2_round10_portability_failure_20260724T1000+0200"
277,"CONF18_batch_0p50","8396751","completed_v2_scientifically_ineligible",FALSE,TRUE,"6a17cc3d1c8d2278656216b16cd9a0df9d93af3a203eaffdf58eb262e8d9651f","aa6a39916632cce2f08c01e251d6c4cff27935a55ec99c487874f1849e803963","2044a92daa9c00862babbc1aa6ad2ecc1d2ea2cf14d2e805fa4ca586730e6be8","e0bedafd063c4ea4df52ad5694971ea9e6ca83392321400b6751a4378c914e06",TRUE,"full_grid/archive/partial_confounding_v2_round10_portability_failure_20260724T1000+0200"
278,"CONF18_run_order_0p50","8396751","completed_v2_scientifically_ineligible",FALSE,TRUE,"fd0cd8b6e90506cb2425e63d38c03798c8199944b5ba936a14f8a323cfb2dc8d","1afdd05001a5cf0ad01cde95e8bb2d5113a7fd56b18bbc763832f5e764d1af1a","885fb9c221b87faf3cfa19005a261f31dfc17a3e1f4814d7f2115e5394354145","de071326770e796d78398427f93ff63482444772531545779f5b56578772315f",TRUE,"full_grid/archive/partial_confounding_v2_round10_portability_failure_20260724T1000+0200"
279,"CONF18_joint_0p50","8396751","completed_v2_scientifically_ineligible",FALSE,TRUE,"bc8931384b965c1ba8f95488414be05892656eea2d00c2cad499aeb1477f1bfc","cd1ddb39001711b91b7a99cd8ccb4319ec371949e187a540a98dae86e5ccc8ba","adef9f06c792813a213f26404b79f1d3a75ed4477af7bc5e5772c2d1c77f46a4","f996039d985a5613050cab83f63300e05d7b75e92cb7807180cb9ecd2a195dd2",TRUE,"full_grid/archive/partial_confounding_v2_round10_portability_failure_20260724T1000+0200"
280,"CONF18_batch_0p75","8396751","completed_v2_scientifically_ineligible",FALSE,TRUE,"b9ea60d2326dadd3c33c4f192afbb61c1fa4f8b60d598a8c4775484c2a3bb1cd","9b653c044839ebb7d58e8e8d84df7629621cc7b367344e3a73643ed550103d89","7c004d614ced5d59d2fa4d604f98685b7ae9cb268710574033bb36daab80aca7","bf7bfeb14a3653b4420da8b78c0e8441fbecbb2517de2ba94b5262301cb7ae4e",TRUE,"full_grid/archive/partial_confounding_v2_round10_portability_failure_20260724T1000+0200"
281,"CONF18_run_order_0p75","8396751","completed_v2_scientifically_ineligible",FALSE,TRUE,"adb265fa024b5300e9286ecbeabd454ef1a5015e208353666d7e0e400de040c6","63d25cb6e9ae167e58e8fa549342633c110ce5535323b0fa714d31032a12c40f","1baad808a5f4bdd5d1ee30748652d06b38af4f0d39cd8f6f358f90c8b8f47db2","4d41d9be21f69ef2e85ccf6d13ac1158d24aea3b21c56013aeaf638cd19eda25",TRUE,"full_grid/archive/partial_confounding_v2_round10_portability_failure_20260724T1000+0200"
282,"CONF18_joint_0p75","8396751","completed_v2_scientifically_ineligible",FALSE,TRUE,"953a761eb9f042efb07a318045ebb57766f965cdc1d9166e3833336b3bfd6494","b60a7d5f2f34f00c6d5735247005719fac7540b71bb5503d65e8d1d1ce129d97","7fe5545796d45c2f218349dbd43b6773863037f595723bc4914621df976c0d7f","a52ccdec352ef8d5af36ca8021f6a82f995c13bfb7884e62eb9488c7b23af576",TRUE,"full_grid/archive/partial_confounding_v2_round10_portability_failure_20260724T1000+0200"
283,"CONF18_batch_0p90","8396751","cancelled_after_v2_portability_failure",FALSE,TRUE,"f93e0d47c873490f68cb6e4bf6c272e909ddf8f919ddb03b1a3c55d05cbea392","59e1a558ce6adb3ba94d4abc931015897d2dc0871c91f957c872af5b2da0bff8","05c03c28a1d3b0d175894dbc709e0f6bc1c51879054e5a033cbca11392c0d131","c8dbce176af984235511b6059d63d33dadcfb1bc127d7a461023093a0ab1416b",TRUE,"full_grid/archive/partial_confounding_v2_round10_portability_failure_20260724T1000+0200"
284,"CONF18_run_order_0p90","8396751","completed_v2_scientifically_ineligible",FALSE,TRUE,"b2aa9c209487014bca6cb3e514cb4fadda282c8200cd096ec7b09e6feb1eaa68","e77470ed59c7b6b5b53dc5fc69a576a7a9ca06ffc4df320036cba77ce4193cca","e430ad9d084eaa5224bca7c8dd5d2e376c28b30cf6a323838f7dc7026db0418e","6ed4a1e4f9703d73b4c863252485e03f233b6c0f160988da7431056786baa7a5",TRUE,"full_grid/archive/partial_confounding_v2_round10_portability_failure_20260724T1000+0200"
285,"CONF18_joint_0p90","8396751","completed_v2_scientifically_ineligible",FALSE,TRUE,"a82f521d8695569113b2cb5949fec573183e7e8df19dc7b168cdc5adec585572","f7e5957adaaf428a2297c220ef9ad53fc3b3d8071bad12d7aba064d37a46bcc0","0de2a990b086314fb32f238162749fc8b30baad5b09e8b2f0378a9270afc7bce","f05af210b605dd02180e1413827c481b002a6e36ee1d8ed67e2227d662bb4fee",TRUE,"full_grid/archive/partial_confounding_v2_round10_portability_failure_20260724T1000+0200"
286,"CONF18_batch_1p00","8396751","completed_v2_scientifically_ineligible",FALSE,TRUE,"e315c833c9229613bf7512cea4d1921ccdd3097c88aebcb6a0f645b111fe3b94","b84f7130263bcb7d4882d1d6db3dd6355707f8c70aa1ecf844a4989b32744441","f8ed8e10d0c84eba386c9091fd0eb9acb127cd456321d28b1c0ade53527dd701","092298f1752f7c62b57fa3f8190459259920c8eda06d0adfc4b8642c7e614d93",TRUE,"full_grid/archive/partial_confounding_v2_round10_portability_failure_20260724T1000+0200"
287,"CONF18_run_order_1p00","8396751","completed_v2_scientifically_ineligible",FALSE,TRUE,"59e8fef024d13d4d8b2af4b7d11007663b5e621d6b49c297e91e81725a5a9df1","36eccac951b3d71b080d676d13db36fb0670c665aa568e113acdcd09377261b7","ce9f2539760d45defc00a1451f493a54f94f4be88357da0d65829255be3acd12","b3b634f388982a9b425a1445cb774ee5154d3037d1b4e36da2dbf138bdf17bdf",TRUE,"full_grid/archive/partial_confounding_v2_round10_portability_failure_20260724T1000+0200"
288,"CONF18_joint_1p00","8396751","completed_v2_scientifically_ineligible",FALSE,TRUE,"2dc8e32fdcfc3f01413eb8452927d4a5d1f7a5478a1c84a207aabf7bced2dcbc","e5e191e426e8996174d6791432f7f74b260852b3259a54bc3deed299c3e193d3","e6c4b86e8af8f3b2818cbe2f2c62dcb212cca876602a8286c45bbd0577170627","b8d3262331ab1f57aa86a77ab8a7a5781896846babfeab49b8ecb7e8288d5adb",TRUE,"full_grid/archive/partial_confounding_v2_round10_portability_failure_20260724T1000+0200"
289,"CONF19_none_0p00","8396751","completed_v2_scientifically_ineligible",FALSE,TRUE,"db1fa9f8933e873bcff9995f29fdc7eadfc13c13ef656c5f4e0e13e7d917f85c","fb4ec678e9da64ff8c8cc8c47fc05a6730dece1760168e3c4d8d19897232ae8c","a4bebcdb66b2406f7b4850a1cee55f13793d73119ec55f70f277314da3bbf9b2","ef2f2bd534500ad889ae1cc2fe3c4281f7f366b919a16e222b9a3bf688124aa7",TRUE,"full_grid/archive/partial_confounding_v2_round10_portability_failure_20260724T1000+0200"
290,"CONF19_batch_0p25","8396751","completed_v2_scientifically_ineligible",FALSE,TRUE,"5e124d5e71839a1eda9362e20315de9ac450b18b35b51c1df214eb15213a5b15","c98b89866e07e4c71e6360c5041217b08292762bd872e19606891bfade47f048","03e301ebfb04cf3c6bab22bd2e8ffff4838d7b6ce3d47df02449306ad5255412","1407ee2d680dcfe8e0bfba25477ccb92b00c8f25760169c402f8306c6d447fd5",TRUE,"full_grid/archive/partial_confounding_v2_round10_portability_failure_20260724T1000+0200"
291,"CONF19_run_order_0p25","8396751","completed_v2_scientifically_ineligible",FALSE,TRUE,"b08d2127d6aca0acd007cf54b6b8ed03acf1c1b743e70dac6d19ec2331d30051","86f773c8b28a8b83d11f182ae4b91a66d5a58223e88a840d044750a193a29a03","f83c7c05f68dd5cc52a71cf8b512deeaacbefd7a3f1ec849448843e7762b8799","ca064e76b14066c6b5d23954d15cc4ddd7091262b47bf04738f08a447f3b5b9c",TRUE,"full_grid/archive/partial_confounding_v2_round10_portability_failure_20260724T1000+0200"
292,"CONF19_joint_0p25","8396751","completed_v2_scientifically_ineligible",FALSE,TRUE,"ba8ddb855a64b1083cffcecbe2e4918d8af8bca430650ce147a921733e24fb3d","dfa83b7d8af666e016a7c47d65e6a57180ae17644553d43cee1bc8501f50fb84","a7de3b5dbb3e181123575545a1a4c7b6b72c171b674d4db0b19e9ea95081099c","3f7bcef579f31cb07f6a5bc6aba95b19634acf35b8122199a603326241fcfe3b",TRUE,"full_grid/archive/partial_confounding_v2_round10_portability_failure_20260724T1000+0200"
293,"CONF19_batch_0p50","8396751","completed_v2_scientifically_ineligible",FALSE,TRUE,"93baadb25de281230a3cdb2578082a3bd87c6413e5b3b5f64f842c488eb58c83","3b69524956d155fcf0734ac1ce2a66485d39bc564c1c6e8d30741c6890463e62","91c670357cfe3b98aa28450a251e9060fec5aadacea1c20717888b077d8c7bd9","ee8bf8b60f4b21c570a971247e2abce20e2da299e77e6a58e91f358252d45530",TRUE,"full_grid/archive/partial_confounding_v2_round10_portability_failure_20260724T1000+0200"
294,"CONF19_run_order_0p50","8396751","completed_v2_scientifically_ineligible",FALSE,TRUE,"087dcea771fcbb1f4a24eb12925edebcd21a3511bc3e7051bb3a795a8c0a7c34","49f69f1f83b6360741d3a2c3057435dc97060b85c9a927ed2199b133d177b715","f345144b6a405a0928a7c65d80d8269337052f24618a50c3c0274478622bc9e0","6967d3916e7b5d660922512fd77f5324332ced375a8d9edeb919d54a8094d9f5",TRUE,"full_grid/archive/partial_confounding_v2_round10_portability_failure_20260724T1000+0200"
295,"CONF19_joint_0p50","8396751","completed_v2_scientifically_ineligible",FALSE,TRUE,"4f819609d4d90be89bb45b559a1b7507464b3bed8d5dcf5c3ec4948ef7781360","ad949eef02b619992cfa9c4445d22e87355dd58d92229132e79000e1b4976257","73f874ff8dfc93af436317e2e7012cf7d9e2c3dc54970d6cbcb948bb733193e8","9bfebd46c3e9fe95ace852413c68ee3afc7ecf803a23fe76c790d2c0875c77f7",TRUE,"full_grid/archive/partial_confounding_v2_round10_portability_failure_20260724T1000+0200"
296,"CONF19_batch_0p75","8396751","completed_v2_scientifically_ineligible",FALSE,TRUE,"9b3d91eb451493d8edd54dc7803dfef4f399d233e442b834764e57df9baac921","2115a32ec58a91fb3aaa1ebd7084cd103a4c3d2cffcf700c68fe532ec35aa5e5","b0f0047e82db2711c49ddf26e19d461e12225547fd045a4fc345650167b5db27","420149c9d1df215f4c52535714583b365ecd0a7dd5bb6698c423ebf1487288f7",TRUE,"full_grid/archive/partial_confounding_v2_round10_portability_failure_20260724T1000+0200"
297,"CONF19_run_order_0p75","8396751","completed_v2_scientifically_ineligible",FALSE,TRUE,"f457f89b502683c4b23ec6547f03d3ed7573e706e54038b1bb618232c5fbeb84","15ef35f5e183b5392fffe74187c5ea11ca70a238102f5537140d73ba52957cbc","0ccc8e2722b135cc2595455a41289d12aef0b6626e7894ed4e9acbbab05dd021","86f5d4276901e00efc4e8c899c5e5e7f3e3a97fe95af7e1a6ea793684a0744df",TRUE,"full_grid/archive/partial_confounding_v2_round10_portability_failure_20260724T1000+0200"
298,"CONF19_joint_0p75","8396751","completed_v2_scientifically_ineligible",FALSE,TRUE,"13c3ab6656ebdd2685d9e0bef6c29ab7e6f7591921fa0ff6487f8d80523a3ed3","ae8ed56498865ef96cf93867ddd7b53af20feb1ddafb72fc0849d01bb4292564","67bf11c64c02497f09aa5438986fe243f0249f45356104e9dafe00aee968186e","6eddaf3895eae602253ce0424d8bb351a3af5fc82ad9365fee7c6694d9e98cf1",TRUE,"full_grid/archive/partial_confounding_v2_round10_portability_failure_20260724T1000+0200"
299,"CONF19_batch_0p90","8396751","cancelled_after_v2_portability_failure",FALSE,TRUE,"b3757a8ea3615f9ccb94303d241d7af8d48ecadddb69f6b0230c190ed572c52d","e2a19211a547873cce20d3f037681d7912d76d478171a0ae0e41bb42e5aadcf6","adee433e5101cd13b2e88f7b29e34dd63fd01cf6eaf10296f656f0e263ab2313","7f2b935fa0943f6e14ab62d6d935436198295c3d3bf77335dccc017cdf896418",TRUE,"full_grid/archive/partial_confounding_v2_round10_portability_failure_20260724T1000+0200"
300,"CONF19_run_order_0p90","8396751","completed_v2_scientifically_ineligible",FALSE,TRUE,"05f40196bf21947f03177e3e3c6cf1a10780e000fbae36bab017548d1abebeb0","2740dce2b542ee858c074bac00b1f953d4bfbfc844757397c0660503df347bf8","421abd5449a3d45da0db9de10dfdfbef2e3388b3fde66d4a2b2510dafad266fe","bf443bbf540c22e4bbcb3caf8efc8c738bb87749cd785c9d7ab7f78ad16e79bf",TRUE,"full_grid/archive/partial_confounding_v2_round10_portability_failure_20260724T1000+0200"
301,"CONF19_joint_0p90","8396751","completed_v2_scientifically_ineligible",FALSE,TRUE,"c6259135d7fd5cc724d8366f7a61f14ce4a44c5141df5cdf568acda9b829d5a5","9147164ba53ee0a47567479aa1acb5aedf4e91c112ccdae7b4721ebaf8de42ae","40d81de8ea2aa99d943a6abdf0a6f35980e9a3159f6f43432913990d90885d2f","80ef7caa5d44c38a229029c94c5bfa50acfc5f3c4b30b76c995f099222bc2a5c",TRUE,"full_grid/archive/partial_confounding_v2_round10_portability_failure_20260724T1000+0200"
302,"CONF19_batch_1p00","8396751","cancelled_after_v2_portability_failure",FALSE,TRUE,"12770b3cd1a4af07b634bca7e611c5eb3ddb9e3248fb5c6d39342b20ccd77b8f","c6c2b46ba8545b6a321fe7e5b2ea2aed750546b0947428e55aa8ddc378dd7121","9f9c9be33e0cd26270b4572d3ff0a4d2314a33f2d54730009ecd0536af7206d3","40e6faa5d775a6ecc59d86dcf204c6b7c8e858d31bc3a3133c9f172e77b6801f",TRUE,"full_grid/archive/partial_confounding_v2_round10_portability_failure_20260724T1000+0200"
303,"CONF19_run_order_1p00","8396751","completed_v2_scientifically_ineligible",FALSE,TRUE,"4b688fc35f8cc4e1451f5d4e0eb5328dfe3075ded700359375e9230feb093210","9351819055f967eab5e2c2c79016237a753ffd51c8baec637b3dca4cbbabe5f6","4ffea257b373c02a2c90b8c74d293ec686faa45c7363925554d483435fa51c34","52a5bc1aaa0495a7e0d6edbea71236e6cdd26d3ec79b8c3deaf65155e1d15b96",TRUE,"full_grid/archive/partial_confounding_v2_round10_portability_failure_20260724T1000+0200"
304,"CONF19_joint_1p00","8396751","cancelled_after_v2_portability_failure",FALSE,TRUE,"cf8aad4b450d460a6f094872d59f076fae9f997ed00180fe1edd897923ef1455","ee5b3f9809f56650b55e0174090088be58020516727042fb8cf830edf334b835","89135f64ab0243b29d9264dcbfc57d0e4218b1e03c4ae6d43bf83b9b2c9e568a","52a87a108c37a205667d659289a2b4633448a2875c39fac26975ce67ae802948",TRUE,"full_grid/archive/partial_confounding_v2_round10_portability_failure_20260724T1000+0200"
305,"CONF20_none_0p00","8396751","cancelled_after_v2_portability_failure",FALSE,TRUE,"cdc8258ea09fee31025f7848dc145e05a238d1f04b6c62fcb250b3cdda246b60","a0471d8d9b00437a018d92edd82d328666f226b72d9c342015f0a6581d630f5d","f752e44ae4eb7a74f36c466c37dce4337464df2c1dd8e1c0ae005e0578959f92","d299348b0f92bb704b1b3f8b5cae2082ddf6fa72b2430231a459b1151c63da4d",TRUE,"full_grid/archive/partial_confounding_v2_round10_portability_failure_20260724T1000+0200"
306,"CONF20_batch_0p25","8396751","cancelled_after_v2_portability_failure",FALSE,TRUE,"480777f6ff92d068ee7ba32b8d4eb566311cc40acc345333a0173f57242e7ff0","1b7275ae6b96239813631a0db2952616c334ee5357ef09128cedb0d64dd0e3f5","30f4cb013e3800b4285fc8f88e98c77f17fa974cd994669400c50b08b2bc64f4","228bad5f8d48aa08c2cfd0fcfed2943cd930c6173b352eb1a604df33df508221",TRUE,"full_grid/archive/partial_confounding_v2_round10_portability_failure_20260724T1000+0200"
307,"CONF20_run_order_0p25","8396751","cancelled_after_v2_portability_failure",FALSE,TRUE,"2761a344e27da7efd9e2d847863f523ae3f3b6f63c742ec1d55cf0db5d689099","ff4d792f0bd46c4d99e9d7baf0346891d127e6c0320350639d126f29a67aa97e","8992cb34bd542095a0a6b259c758c85f41c1ef301db7b655cbe20b035d096383","e7b963f5d60f76d42b52469feb0839dde06cad9dd02b5f23c61e11d45d828aff",TRUE,"full_grid/archive/partial_confounding_v2_round10_portability_failure_20260724T1000+0200"
308,"CONF20_joint_0p25","8396751","cancelled_after_v2_portability_failure",FALSE,TRUE,"45ee1782ee603d9101dce9f36500a001026b1d523ec6e289d21941ee6a412c55","fc603a9e163a82d1473b411bab936c7aa53ab9a5b39be61d3d46a207711f3924","59cb33f2ad8671b510948ed43c2cd900ae4a5a610f96ccb6ae34b62a5183c187","c7e979ede4e8f8730acd8c488445fdffcad6d3c58e8e19545fd28ec022f36fa3",TRUE,"full_grid/archive/partial_confounding_v2_round10_portability_failure_20260724T1000+0200"
309,"CONF20_batch_0p50","8396751","cancelled_after_v2_portability_failure",FALSE,TRUE,"21366eaa545a74b59a435a6af80ff1aa54fae1f1c58b66b61dd2dbd7d4554a5a","4950c4444a0f13062917c77b68114d110ad3434592865e2feca6514c21fd2739","01d43e40df03a55ce01b5050d1c659e8dd35d3c1b861743fba0a98fec5be61b6","b6fe105f14253164ec85ea1b0a9fbab7f55345e49c55b0e3e59860fcab06a33c",TRUE,"full_grid/archive/partial_confounding_v2_round10_portability_failure_20260724T1000+0200"
310,"CONF20_run_order_0p50","8396751","cancelled_after_v2_portability_failure",FALSE,TRUE,"4eba7a77f1faab033005e957a484aaed84d17da35c4a6259a271b337bf7fbd83","e14eaced1837d3839f8e0c8d89bedac35b8e4638e613457a7af1852642fd7b38","98ada0235529d50e1b38ad7937c277894d35fee7c3b15bbf4081a52191a22155","4b1d9545e227dcf5c22a7cf1b663377304e6efef8285901cd2bf29ec882311eb",TRUE,"full_grid/archive/partial_confounding_v2_round10_portability_failure_20260724T1000+0200"
311,"CONF20_joint_0p50","8396751","cancelled_after_v2_portability_failure",FALSE,TRUE,"d4afcab66e7d45505cc1a8d7c74dffd3fe1074b22cf48dddf7939fd470e0344d","f0d8a8fd74201babc59912d8ec661146ff8ae2326e3ea8d4e520483c6a128011","ba45d47c6e3c435d055f5550e8da6c05fa9d71d28821a246fcd5def31502bbfe","93186170f7073a5981d16cf5a71c015f28374585a8ef488a8aa2209dba2444c4",TRUE,"full_grid/archive/partial_confounding_v2_round10_portability_failure_20260724T1000+0200"
312,"CONF20_batch_0p75","8396751","cancelled_after_v2_portability_failure",FALSE,TRUE,"458c9c6344a7a6c9d965c63b9888bf89ea70a7697cb61dbf22d77608e79aa183","dfe5acddf8e35bc3a09be9cfbe350ecf153439164e0bdaa1a9665638634b4c76","1889c0c845291bb5f7f6ddf938aaf2d22b732de1d68a5ce5e9cc17d0574d5fee","3b5c2bdbf041cf1f48a5e1b50166c57001432787f92b258123fdd759956e31af",TRUE,"full_grid/archive/partial_confounding_v2_round10_portability_failure_20260724T1000+0200"
313,"CONF20_run_order_0p75","8396751","cancelled_after_v2_portability_failure",FALSE,TRUE,"cb8c961cb9d3b91b0d8d6cf5cda8dc64c663ea6261028e18c894dc2186ba107f","cc9aa454beb6ff26abdda8fa806faca1a58628dd01eff8cf00f110cc474a88e8","d2ff0374e33d184a1df9376e723d4c58a86c507d15f88d277805ddc4434d88c8","2b9c42408d208e93b2904a4f00659902dee81068bd82f07c846c393dcec77e77",TRUE,"full_grid/archive/partial_confounding_v2_round10_portability_failure_20260724T1000+0200"
